,0.00821917808219178,0.010958904109589041,0.019178082191780823,0.021917808219178082,0.024657534246575342,0.0273972602739726
776.0,0.16601066396557418,0.15993047567952928,0.13970833179479236,0.14028487771374054,0.14051651655346958,0.13680771552345322
777.0,0.16146090312483974,0.15597807177083978,0.1388659960950394,0.1368627405046986,0.1374733176365669,0.13795673528074182
778.0,0.1591432624242925,0.15630160484883088,0.1368473153545804,0.13624491942173517,0.1362297434231417,0.13530786340448092
779.0,0.1574346242579034,0.15492592857472298,0.13549742518053914,0.13455273912214105,0.1353241161597581,0.13545826024612934
780.0,0.15555325207738252,0.1529692574928585,0.13299616019909283,0.13342154597842054,0.13352387280843786,0.13248152576606248
781.0,0.15300998279093164,0.15055550861591538,0.13313596750658102,0.13188722629098143,0.13311001690075164,0.1319708081601667
782.0,0.15329893336897527,0.15085594796553503,0.13127749693822865,0.1300391871470477,0.13104921836672073,0.13153132686467434
783.0,0.1513061089288405,0.15013763880708747,0.13105739346076067,0.13064475993941332,0.12995767980388923,0.12905345419507047
784.0,0.15147344175318928,0.14872825153722635,0.130437766991715,0.1279083387257131,0.12850317144526585,0.12959707898257766
785.0,0.15059397995056972,0.14706261145250304,0.1285137370642629,0.1281599287950027,0.12720804627977733,0.12790552748033246
786.0,0.14796792127176928,0.15261473774545076,0.1276872415707187,0.1268266104010578,0.12776494148440276,0.12650774547649474
787.0,0.1475296608492166,0.14879282071762567,0.12683794338756105,0.1252151541641422,0.12530005582336523,0.1266217135175849
788.0,0.1447746771770736,0.14951046161665904,0.1251096519116061,0.12505674896247876,0.12518219154155297,0.12472933939253339
789.0,0.15045424688058612,0.15010150763139296,0.12429925133462708,0.1250791047241243,0.12356559949722146,0.12437246924116285
790.0,0.15027112982260593,0.14603327760486529,0.12560367604064848,0.12446800178563194,0.12430963864718875,0.12433689880987639
791.0,0.15527500962160312,0.14919591996331566,0.12279346895552601,0.12309091793842242,0.1237500623404168,0.12360340719178511
792.0,0.15472841639347085,0.1485448326775281,0.12196996385508044,0.12131183979699692,0.12251515026862961,0.1216181655559134
793.0,0.14737612842637415,0.14927043520128197,0.1244460516622593,0.12318204283057266,0.12096415328151933,0.12099911163196947
794.0,0.15316841293776096,0.14245362910966763,0.12504006222861908,0.12307941371180287,0.12281918362933605,0.12243306787107341
795.0,0.15892267260590387,0.1458300779449082,0.12312578673274874,0.11992678643792881,0.12101554179964874,0.12122744068634475
796.0,0.15042870003628722,0.15101370114271928,0.12534998348882936,0.12321537211049205,0.12102214609721165,0.12071207234566345
797.0,0.15076115819583552,0.15407536772779895,0.12618641357575983,0.1197797072128382,0.12276559881020632,0.12086130207005616
798.0,0.16926902085610895,0.14914820173695753,0.12077995298625094,0.12365977567223085,0.12261576901030732,0.1222814780838842
799.0,0.17472447255436996,0.15678576223597473,0.12463179698801993,0.12413899546132143,0.12184066274247946,0.12115508976927156
800.0,0.1760848950999201,0.16162666950236987,0.12500467504141477,0.11981245896271536,0.11908439110442756,0.12311209355248179
801.0,0.15540245566151706,0.1634730048912515,0.13055171272199062,0.1200784833572269,0.12489686571688119,0.1202151726508659
802.0,0.18666867214496452,0.15219296310026648,0.1283681860562908,0.128477389454751,0.12606524521294465,0.12461130580373578
803.0,0.18700216275561715,0.1695155319513968,0.13412977196297127,0.12877462768817194,0.1269469598143751,0.12011318197736465
804.0,0.16935310735797227,0.1741249179711799,0.13059253467252008,0.12183565197375879,0.12436157701443454,0.12582307225684114
805.0,0.17396579449880778,0.15026327523904476,0.1391370870589545,0.1275575699963712,0.12925724450907833,0.12231524254110007
806.0,0.20230958249331493,0.1792910224789498,0.13452188479602634,0.1255187735733394,0.12722996810513193,0.12542378231873208
807.0,0.18313793973748477,0.15820861962616184,0.14371474617749858,0.12544879838374456,0.12371397631294856,0.13004429148139957
808.0,0.21240669448470562,0.18821382078695015,0.12853946057517818,0.13975688152667753,0.12920195534327023,0.12823082495166083
809.0,0.19224210491688992,0.16609495788179596,0.14103008903548037,0.13497439033934533,0.1366725632285588,0.1251822334337882
810.0,0.22242283355747883,0.18320059290814278,0.14430570014955024,0.14382908367807207,0.13763475360152488,0.1323242365862426
815.0,0.2399642054514508,0.1894265791286059,0.1644805995118756,0.15682483063297936,0.14447873448110482,0.13970933074875225
820.0,0.2412283332532293,0.2346299355433299,0.17640777314618789,0.16001771919710295,0.15501478887464465,0.14260287362244406
825.0,0.2629538094020176,0.2481700124360825,0.17099512466216832,0.17935944407879773,0.16408639095974814,0.14986831720235072
830.0,0.2991666599941075,0.2680949240832423,0.20747372202869652,0.18532229121983274,0.1626779640053289,0.16802246423813183
835.0,0.3327205006516726,0.28774304532019623,0.22266950409264408,0.20799789766955273,0.19582850964028486,0.18982280310006394
840.0,0.35510611038343975,0.30713236048235415,0.23126615532575417,0.22202311636513639,0.20905360935906347,0.18963752413817297
845.0,0.37721079761411425,0.3262781565057441,0.23742623888197323,0.22959313733819248,0.1988838829236016,0.18844376442496996
850.0,0.39278553681993345,0.33363484319937864,0.26004901915574163,0.24297512853567826,0.21066913262707254,0.22268974569748612
855.0,0.4140966283544877,0.36389021039813885,0.2741873346074094,0.23606951494121903,0.2412883660468828,0.2347801163417889
860.0,0.3933961683072976,0.3764857053223425,0.28816752929096645,0.2692806145357558,0.25362049486904925,0.24673286151181678
